LinkedIn,Twitter,Facebook,Industry Groups,Number of Funding Rounds,Closed Date,Last Equity Funding Type,IPO Status,Organization Name,CB Rank (Company),Website,Total Funding Amount,Total Funding Amount Currency,Postal Code,Phone Number,Contact Email,Number of Exits,SEMrush - Global Traffic Rank,city,country,Regions,State,Founded Year 5+,Operating Status (Labeled),Company Type (Labeled),employees counts,Within One Year,Total Funding Amount Preprocessed
1,0,0,"Community and Lifestyle, Content and Publishing, Media and Entertainment, Professional Services, Sales and Marketing, Science and Engineering, Software, Sustainability, Video",0.0,0,0,0,WorkForYourWorld.com,오,1,0.0,0,0,0,1,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,0,1,1,1.0,0,0
1,1,0,"Agriculture and Farming, Sustainability, Transportation",0.0,0,0,0,Red Planet Farms,오,1,0.0,0,M15 6SE,1,1,0.0,일,,,Europe,and Africa (EMEA),0,1,1,1.0,0,0
1,0,0,"Financial Services, Internet Services, Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,Oikoi Network Partners,오,0,0.0,0,0,1,1,0.0,일,new_york,us,Greater New York Area,Northeastern US,0,1,1,1.0,0,0
1,1,1,"Other, Science and Engineering, Transportation",1.0,0,Post-IPO Equity,1,Norse Atlantic Airways,사,1,300000000.0,NOK,4848,0,1,0.0,사,,,Nordic Countries,and Africa (EMEA),0,1,1,5.0,0,1
1,1,0,"Hardware, Information Technology, Navigation and Mapping, Science and Engineering, Software, Transportation",4.0,0,Seed,0,Skyway,사,1,3400000.0,USD,94903,0,1,0.0,오,,us,San Francisco Bay Area,Western US,0,1,1,2.0,1,0
1,1,0,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",3.0,0,Angel,0,Enord,사,1,122250.0,USD,110020,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,1,1,Science and Engineering,3.0,0,Pre-Seed,0,Promin Aerospace,사,1,456000.0,USD,0,0,0,0.0,일,,,Europe,and Africa (EMEA),0,1,1,2.0,0,0
1,1,0,"Natural Resources, Transportation",3.0,0,Seed,0,AstroForge,삼,1,13000000.0,USD,0,0,0,0.0,오,,us,Greater Los Angeles Area,Western US,0,1,1,1.0,1,0
1,0,0,"Manufacturing, Science and Engineering, Software, Transportation",7.0,0,Seed,0,Cosmic Shielding Corporation,사,1,6425000.0,USD,0,0,1,0.0,오,,us,Greater Atlanta Area,Southern US,0,1,1,1.0,1,0
1,0,0,"Government and Military, Information Technology, Science and Engineering, Transportation",2.0,0,Pre-Seed,0,Velontra,사,1,1000000.0,USD,45243,0,0,0.0,일,,us,Great Lakes,Midwestern US,0,1,1,1.0,0,0
1,1,1,"Financial Services, Government and Military, Lending and Investments, Science and Engineering",0.0,0,0,0,Starburst Ventures,오,1,0.0,0,90245,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,1.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",0.0,0,0,0,Alphaswift Industries,오,1,0.0,0,63000,1,1,0.0,오,,,Asia-Pacific (APAC),Southeast Asia,0,1,1,1.0,0,0
1,1,1,"Science and Engineering, Transportation",2.0,0,Corporate Round,0,AeroVanti,사,1,109750000.0,USD,0,0,0,0.0,오,,us,Greater Baltimore-Maryland Area,Southern US,0,1,1,1.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",2.0,0,Series A,0,Impulse Space,삼,1,75000000.0,USD,0,0,1,0.0,오,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,1,0
1,0,0,"Information Technology, Software, Transportation",3.0,0,Seed,0,Antaris,사,1,7700000.0,USD,94022,0,0,0.0,일,,us,San Francisco Bay Area,West Coast,0,1,1,2.0,1,0
1,1,1,"Hardware, Internet Services, Transportation",3.0,0,Series A,0,Hubble Network,사,1,20000000.0,USD,0,0,1,0.0,일,,us,Western US,Western US,0,1,1,2.0,1,0
1,1,0,"Information Technology, Science and Engineering, Transportation",3.0,0,Seed,0,Outpost,사,1,14200000.0,USD,0,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,0,0
1,1,0,"Hardware, Transportation",2.0,0,Seed,0,Quasar Satellite Technologies,사,1,6000000.0,USD,2122,0,1,0.0,오,,,Asia-Pacific (APAC),Southeast Asia,0,1,1,2.0,1,0
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Science and Engineering, Software, Transportation",1.0,0,Seed,0,Primordial Labs,사,1,4000000.0,USD,06510,1,1,0.0,일,,us,East Coast,Northeastern US,0,1,1,2.0,0,0
1,1,0,"Government and Military, Manufacturing, Science and Engineering, Transportation",2.0,0,Seed,0,Proteus Space,사,1,4200000.0,USD,0,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,1,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Transportation",3.0,0,Seed,0,Drone Express,사,1,7751500.0,USD,45402,1,1,0.0,오,,us,Great Lakes,Midwestern US,0,1,1,2.0,0,0
1,0,0,"Information Technology, Science and Engineering, Transportation",2.0,0,Seed,0,Continuum Space Systems,사,1,6000000.0,USD,91101,1,0,0.0,오,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,1,0
1,0,0,"Manufacturing, Science and Engineering",2.0,0,0,0,Orbital Outpost X,사,1,5000000.0,USD,94040,1,1,0.0,일,,us,San Francisco Bay Area,West Coast,0,1,1,2.0,1,0
1,0,0,"Internet Services, Manufacturing, Science and Engineering, Transportation",1.0,0,Pre-Seed,0,Datum Source,사,1,1000000.0,USD,92626,0,0,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,0,0
1,1,1,"Information Technology, Science and Engineering, Software, Travel and Tourism",2.0,0,Seed,0,SkyThread,사,1,1200000.0,USD,0,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,0,0
1,0,0,"Information Technology, Science and Engineering",2.0,0,Venture - Series Unknown,0,Nooks,사,1,2653018.0,USD,0,0,1,0.0,일,,us,West Coast,Western US,0,1,1,2.0,0,0
1,1,1,"Information Technology, Other, Software, Transportation",5.0,0,Series A,0,Epsilon3,사,1,18825000.0,USD,0,1,1,0.0,오,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,0,0
1,0,1,"Real Estate, Science and Engineering",1.0,0,Seed,0,KookieJar,사,1,1500000.0,EUR,0,1,1,0.0,오,,,European Union (EU),Scandinavia,0,1,1,2.0,0,0
1,1,0,"Hardware, Science and Engineering, Transportation",3.0,0,Venture - Series Unknown,0,Reflex Aerospace,사,1,10250000.0,EUR,10245,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,1,0
1,1,0,"Manufacturing, Science and Engineering, Transportation",3.0,0,Seed,0,Gravitics,사,1,20000000.0,USD,0,0,1,0.0,오,,us,Greater Seattle Area,Western US,0,1,1,2.0,0,0
1,1,1,"Information Technology, Science and Engineering",0.0,0,0,0,Ryse Aerotech,오,1,0.0,0,45040,1,1,0.0,오,,us,Great Lakes,Midwestern US,0,1,1,2.0,0,0
1,1,0,"Consumer Electronics, Consumer Goods, Hardware, Media and Entertainment, Science and Engineering, Transportation",0.0,0,0,0,SESAR 3 JU,오,1,0.0,0,1130,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,0,0
1,0,0,"Manufacturing, Science and Engineering, Travel and Tourism",4.0,0,Seed,0,Destinus,삼,1,58151180.0,USD,1530,0,0,0.0,일,,,Europe,and Africa (EMEA),0,1,1,3.0,1,0
1,1,0,"Information Technology, Science and Engineering",2.0,0,Series A,0,Muon Space,삼,1,35000000.0,USD,0,0,1,0.0,오,,us,San Francisco Bay Area,West Coast,0,1,1,3.0,0,0
1,1,1,"Science and Engineering, Transportation",3.0,0,Post-IPO Equity,1,Canada Jetlines,사,1,10924332.0,USD,LAV 1N3,1,1,0.0,오,,,Great Lakes,Great Lakes,0,1,1,3.0,1,0
1,1,0,Science and Engineering,0.0,0,0,0,Skymetrix,오,1,0.0,0,38122,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,3.0,0,0
1,0,0,"Energy, Government and Military, Information Technology, Science and Engineering, Sustainability, Transportation",1.0,0,Pre-Seed,0,Siriusjet,사,1,3000000.0,USD,06880,0,1,0.0,오,,us,East Coast,Northeastern US,0,1,1,4.0,0,0
1,1,0,"Manufacturing, Science and Engineering",0.0,0,0,0,Evolito,오,1,0.0,0,OX5 1QU,1,0,0.0,오,,,Europe,and Africa (EMEA),0,1,1,4.0,0,0
1,0,0,"Manufacturing, Professional Services, Science and Engineering",0.0,0,0,0,Signia Aerospace,오,1,0.0,0,0,0,0,0.0,오,,us,West Coast,Western US,0,1,1,4.0,0,0
1,1,0,"Manufacturing, Science and Engineering",0.0,0,0,0,Azista Composites,오,1,0.0,0,500081,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,4.0,0,0
1,1,1,"Events, Media and Entertainment, Science and Engineering, Travel and Tourism",0.0,0,0,0,Travelouts inc,오,1,0.0,0,08054,1,1,0.0,오,,us,Greater Philadelphia Area,Northeastern US,0,1,1,4.0,0,0
1,1,1,Science and Engineering,0.0,0,0,0,European GNSS Agency,오,1,0.0,0,0,1,0,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,4.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",2.0,0,Series B,0,Sierra Space,이,1,1690000000.0,USD,80021,1,1,0.0,오,,us,Greater Denver Area,Western US,0,1,1,7.0,1,1
1,1,0,"Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,Karman Space & Defense,오,1,0.0,0,92649,0,1,0.0,오,,us,Greater Los Angeles Area,Western US,0,1,1,6.0,0,0
1,1,1,"Information Technology, Manufacturing, Transportation",1.0,0,Venture - Series Unknown,0,Karman Missile & Space Systems,오,1,0.0,USD,92821,1,0,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,6.0,0,0
1,1,1,"Government and Military, Other, Science and Engineering",0.0,0,0,0,Helvetica,오,1,0.0,0,1700,1,1,0.0,일,,,Europe,and Africa (EMEA),0,1,1,6.0,0,0
0,1,0,"Consumer Electronics, Hardware, Health Care, Transportation, Travel and Tourism",0.0,0,0,0,Büke Holding,오,1,0.0,0,0,0,1,0.0,일,,,0,0,0,0,1,6.0,0,0
1,1,0,Science and Engineering,5.0,0,Pre-Seed,0,New Frontier Aerospace,사,1,2725000.0,USD,98188,1,1,0.0,일,,us,Greater Seattle Area,Western US,0,1,1,1.0,1,0
1,1,0,Transportation,2.0,0,0,0,Solstorm,사,1,200000.0,USD,7011,1,1,0.0,일,,,Nordic Countries,and Africa (EMEA),0,1,1,1.0,0,0
1,1,0,"Administrative Services, Other, Science and Engineering, Software",2.0,0,Pre-Seed,0,Anneal,오,1,583027.0,USD,BT5 5AD,0,1,0.0,오,,,Europe,and Africa (EMEA),0,1,1,1.0,0,0
1,1,1,"Manufacturing, Science and Engineering",0.0,0,0,0,Starlax Aerospace,오,1,0.0,0,600 012,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,1.0,0,0
1,0,0,"Information Technology, Science and Engineering",0.0,0,0,0,FuelVision Aps,오,1,0.0,0,0,0,1,0.0,일,,,European Union (EU),Scandinavia,0,1,1,1.0,0,0
0,1,0,"Health Care, Transportation",0.0,0,0,0,"Manity, Inc.",오,1,0.0,0,83616 2331,0,0,0.0,일,,us,Western US,Western US,0,1,1,1.0,0,0
1,1,1,"Science and Engineering, Sustainability, Transportation",0.0,0,0,0,Avions Mauboussin,오,1,0.0,0,90000,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,1.0,0,0
1,1,0,"Manufacturing, Science and Engineering, Sustainability, Transportation",0.0,0,0,0,AXE,오,1,0.0,0,27410,1,1,0.0,일,,us,East Coast,Southern US,0,1,1,1.0,0,0
0,0,0,"Science and Engineering, Transportation",3.0,0,Seed,0,Huojianpai,사,1,2000000.0,USD,0,0,0,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,5.0,0,0
1,1,1,"Manufacturing, Science and Engineering",0.0,0,0,0,Xylcronix,오,1,0.0,0,209101,0,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,7.0,0,0
1,0,1,"Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Privacy and Security, Science and Engineering, Software, Transportation",0.0,0,0,0,Hawk Aerospace Private Limited,오,1,0.0,0,400051,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,3.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,Mammoth Freighters,오,1,0.0,0,32819,1,1,0.0,일,,us,East Coast,Southern US,0,1,1,3.0,0,0
0,0,0,"Hardware, Manufacturing, Science and Engineering",1.0,0,Series A,0,Gongda Satellite,오,1,0.0,USD,0,0,1,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,1,0,"Manufacturing, Science and Engineering, Transportation",5.0,0,Series B,0,Hadrian,이,1,216500000.0,USD,90250,1,0,0.0,오,,us,Greater Los Angeles Area,Western US,0,1,1,4.0,1,1
1,1,0,Transportation,2.0,0,Seed,0,Gama,사,1,2000000.0,USD,94200,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,0,0
1,0,1,"Agriculture and Farming, Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software",2.0,0,Seed,0,Aerial Vantage,사,1,874750.0,USD,48823,0,1,0.0,오,,us,Great Lakes,Midwestern US,0,1,1,2.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering",1.0,0,Corporate Round,0,Nautical Wings Aerospace,오,1,0.0,USD,560064,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
0,1,1,"Education, Sales and Marketing, Science and Engineering",0.0,0,0,0,Flight Time,오,1,0.0,0,105-0022,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,1,0,Science and Engineering,1.0,0,Pre-Seed,0,Detonation Space,오,1,145000.0,USD,90069,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,1.0,0,0
1,0,0,"Other, Science and Engineering, Software",0.0,0,0,0,Bechamo,오,1,0.0,0,0,0,0,0.0,일,,us,Great Lakes,Northeastern US,0,1,1,1.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Professional Services, Science and Engineering, Software, Transportation",0.0,0,0,0,Murzilli Consulting,오,1,0.0,0,3007,0,0,0.0,오,,,Europe,and Africa (EMEA),0,1,1,1.0,0,0
1,0,0,"Science and Engineering, Transportation",2.0,0,Seed,0,OhmSpace,사,1,1333333.0,EUR,00187,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,1.0,1,0
1,0,0,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Science and Engineering, Software",0.0,0,0,0,Robotics Eye,오,1,0.0,0,34431,0,0,0.0,일,,,Europe,Middle East,0,1,1,1.0,0,0
1,0,1,"Natural Resources, Science and Engineering",0.0,0,0,0,Solar System Resources Corporation Sp. z o. o.,오,1,0.0,0,31-153,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,1.0,0,0
0,0,0,"Health Care, Science and Engineering, Software",0.0,0,0,1,BB,오,0,0.0,0,30236,0,0,0.0,일,,us,Greater Atlanta Area,Southern US,0,1,0,1.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Internet Services, Navigation and Mapping, Science and Engineering, Software",1.0,0,Seed,0,Fregata Space,사,1,800000.0,EUR,08018,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Data and Analytics, Design, Hardware, Manufacturing, Other, Professional Services, Science and Engineering",1.0,0,Pre-Seed,0,PERCEETECH GROUP,사,1,500000.0,USD,WC2H 9JQ,1,1,0.0,일,,,Europe,and Africa (EMEA),0,1,1,2.0,0,0
1,1,1,"Administrative Services, Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering, Software, Transportation",0.0,0,0,0,Airlogix,오,1,0.0,0,19801,1,1,0.0,오,silicon_valley,us,Greater Philadelphia Area,Southern US,0,1,1,2.0,0,0
1,0,0,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software, Transportation",0.0,0,0,0,Ecolibri,오,1,0.0,0,0,0,1,0.0,일,,,Europe,and Africa (EMEA),0,1,1,2.0,0,0
1,1,0,"Science and Engineering, Software, Transportation",5.0,0,Seed,0,BosonQ Psi,사,1,1707000.0,USD,0,1,1,0.0,오,new_york,us,Greater New York Area,Northeastern US,0,1,1,2.0,1,0
0,0,0,"Other, Science and Engineering, Travel and Tourism",2.0,0,Venture - Series Unknown,0,Aerofugia,사,1,100000000.0,CNY,0,1,1,0.0,오,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,1,0
1,1,0,"Energy, Science and Engineering, Sustainability",2.0,0,Pre-Seed,0,Maeve Aerospace,사,1,2499000.0,EUR,0,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,0,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering",3.0,0,0,0,Qoptars,사,1,3800000.0,INR,502285,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,1,1,"Hardware, Science and Engineering, Transportation",2.0,0,Seed,0,Vyoma GmbH,사,1,8500000.0,EUR,80803,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,1,0
1,1,0,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Navigation and Mapping, Science and Engineering, Software",2.0,0,Seed,0,SpaceAlpha,오,1,0.0,USD,V6B 2W9,0,1,0.0,일,,,0,0,0,1,1,2.0,0,0
1,0,1,"Manufacturing, Other, Science and Engineering",0.0,0,0,0,AEROMATRIX COMPOSITES,오,1,0.0,0,0,1,1,0.0,일,,us,Tampa Bay Area,Southern US,0,1,1,4.0,0,0
1,0,0,"Manufacturing, Science and Engineering, Software",1.0,0,Pre-Seed,0,Donaa Limited,사,1,150000.0,USD,CV12DY,0,1,0.0,오,,,Europe,and Africa (EMEA),0,1,1,1.0,1,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Software, Transportation",4.0,0,Seed,0,Stratodyne,사,1,100000.0,USD,0,1,1,0.0,일,,us,Midwestern US,Midwestern US,0,0,1,1.0,0,0
1,0,1,"Administrative Services, Consumer Electronics, Content and Publishing, Energy, Hardware, Manufacturing, Media and Entertainment, Natural Resources, Professional Services, Science and Engineering, Sustainability",1.0,0,0,0,TRAQC,사,1,35000.0,CAD,0,1,1,0.0,일,,,0,0,0,1,1,1.0,0,0
1,1,0,"Energy, Natural Resources, Transportation",1.0,0,Pre-Seed,0,Lunar Resources Registry,오,1,5000.0,EUR,60385,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,1.0,0,0
1,1,0,"Apps, Commerce and Shopping, Mobile, Science and Engineering, Software",0.0,0,0,0,Aeroji,오,1,0.0,0,10115 Berlin,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),0,1,1,1.0,0,0
1,1,0,"Energy, Manufacturing, Professional Services, Science and Engineering",0.0,0,0,0,HyTech,오,1,0.0,0,0,0,1,0.0,오,,,0,0,0,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Hardware, Science and Engineering",2.0,0,Seed,0,FOSSA Systems,사,1,765000.0,EUR,28008,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,1,0
1,0,0,"Government and Military, Information Technology, Science and Engineering, Transportation",4.0,0,Seed,0,Zulu Pods,사,1,6355000.0,USD,33301,0,1,0.0,오,,us,Greater Miami Area,Southern US,0,1,1,2.0,1,0
1,1,1,"Energy, Science and Engineering, Sustainability, Transportation",1.0,0,Seed,0,Hydroplane,사,1,2000000.0,USD,91403,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,0,0
1,0,0,"Hardware, Science and Engineering",0.0,0,0,0,Celestial Space Technologies,오,1,0.0,0,0,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,1.0,0,0
1,0,1,"Hardware, Manufacturing, Science and Engineering",0.0,0,0,0,Letara,오,1,0.0,0,001-0021,0,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,1.0,0,0
1,1,1,"Science and Engineering, Sustainability, Transportation",2.0,0,Series A,0,Whisper Aero,삼,1,40500000.0,USD,38555,1,1,0.0,오,,us,Southern US,Southern US,0,1,1,2.0,1,0
1,1,0,"Manufacturing, Science and Engineering",3.0,0,Series B,0,Orienspace,사,1,192113039.0,USD,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,3.0,1,1
1,0,0,"Information Technology, Science and Engineering, Software",1.0,0,Pre-Seed,0,SkyServe,사,1,100000.0,USD,0,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,1,0,"Energy, Government and Military, Information Technology, Science and Engineering",2.0,0,Seed,0,LaunchPoint EPS,사,1,2950000.0,USD,93117,1,0,0.0,오,,us,West Coast,Western US,0,1,1,2.0,1,0
0,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",1.0,0,0,0,Kestrel Areonautics,오,1,5000.0,EUR,01-355,0,0,0.0,일,,,European Union (EU),and Africa (EMEA),0,1,1,2.0,0,0
1,1,1,"Education, Manufacturing, Science and Engineering",0.0,0,0,0,Omspace Rocket and Exploration,오,1,0.0,0,380054,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,0,1,"Design, Hardware, Professional Services, Science and Engineering, Transportation",0.0,0,0,0,BAMS,오,1,0.0,0,711,1,1,0.0,일,,tw,Asia-Pacific (APAC),Asia-Pacific (APAC),0,1,1,2.0,0,0
1,0,1,"Government and Military, Information Technology, Science and Engineering, Transportation",0.0,0,0,0,WAGNER Star Industries,오,1,0.0,0,0,0,1,0.0,일,,us,Tampa Bay Area,Southern US,0,1,1,2.0,0,0
0,0,1,Transportation,0.0,0,0,0,Travel Jember Surabaya Juanda Malang Bali,오,1,0.0,0,68121,1,1,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,0,1,0,3.0,0,0
1,1,0,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",0.0,0,0,0,AnnoLab,오,1,0.0,0,73107,1,1,0.0,일,,us,Southern US,Southern US,0,1,1,1.0,0,0
1,1,0,"Financial Services, Government and Military, Lending and Investments, Science and Engineering, Transportation",0.0,0,0,0,AzurX,오,1,0.0,0,0,0,1,0.0,일,,,Europe,Middle East,0,1,1,2.0,0,0
1,1,1,"Apps, Internet Services, Media and Entertainment, Software, Transportation, Travel and Tourism",1.0,0,Pre-Seed,0,Odyssey Travel App,오,1,0.0,USD,0,1,1,0.0,오,,us,Greater Chicago Area,Midwestern US,0,1,1,2.0,0,0
1,1,0,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Navigation and Mapping, Privacy and Security, Science and Engineering, Software",1.0,0,Pre-Seed,0,Essential Aero,사,1,125000.0,USD,95677,1,1,0.0,일,,us,West Coast,Western US,0,1,1,1.0,0,0
1,0,1,"Blockchain and Cryptocurrency, Hardware, Information Technology, Other, Privacy and Security, Science and Engineering, Software",0.0,0,0,0,Epiphyte Corp,오,1,0.0,0,068914,1,1,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,0,1,1,1.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",0.0,0,0,0,Blimp,오,1,0.0,0,0,0,1,0.0,일,,us,Washington DC Metro Area,Southern US,0,1,1,1.0,0,0
1,1,0,"Software, Transportation, Travel and Tourism",0.0,0,0,0,Inflybo,오,1,0.0,0,82801,1,1,0.0,일,,us,Western US,Western US,0,1,1,1.0,0,0
1,1,0,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Science and Engineering, Software, Transportation",4.0,0,Seed,0,Grayscale AI,사,1,384722.0,USD,0,0,1,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,0,1,1,2.0,1,0
1,1,1,"Education, Science and Engineering, Software, Transportation",1.0,0,Pre-Seed,0,Illumia Labs,오,1,0.0,USD,R3B 0R3,1,1,0.0,오,,,0,0,0,1,1,2.0,1,0
1,0,0,"Science and Engineering, Transportation, Travel and Tourism",1.0,0,Pre-Seed,0,Amalfi Jets,오,1,0.0,USD,91362,1,1,0.0,일,,us,Greater Los Angeles Area,Western US,0,1,1,2.0,0,0
1,1,1,"Advertising, Blockchain and Cryptocurrency, Financial Services, Payments, Sales and Marketing, Science and Engineering, Software",0.0,0,0,0,Oxcart Assembly,오,1,0.0,0,0,1,1,0.0,오,new_york,us,Greater New York Area,Northeastern US,0,1,1,2.0,0,0
1,0,1,"Commerce and Shopping, Education, Science and Engineering",0.0,0,0,0,Aloft Aviation,오,1,0.0,0,55044,1,1,0.0,일,,us,Greater Minneapolis-Saint Paul Area,Midwestern US,0,1,1,2.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",0.0,0,0,0,Deimos-One,오,1,0.0,0,89118,1,1,0.0,오,,us,Western US,Western US,0,1,1,1.0,0,0
1,1,0,"Hardware, Science and Engineering, Transportation",1.0,0,Seed,0,Anagy Inc.,오,1,0.0,USD,95120,0,1,0.0,일,,us,San Francisco Bay Area,West Coast,0,1,1,1.0,0,0
1,0,0,"Apps, Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Information Technology, Mobile, Science and Engineering, Software",0.0,0,0,0,"NewbornXn, Inc.",오,1,0.0,0,0,0,1,0.0,일,new_york,us,Greater New York Area,Northeastern US,0,1,1,3.0,0,0
